Date,SKEW,,
1/2/1990,126.09,,
1/3/1990,123.34,,
1/4/1990,122.62,,
1/5/1990,121.27,,
1/8/1990,124.12,,
1/9/1990,119.82,,
1/10/1990,120.82,,
1/11/1990,107.48,,
1/12/1990,116.78,,
1/15/1990,116.16,,
1/16/1990,120.62,,
1/17/1990,123.03,,
1/18/1990,131.14,,
1/19/1990,129.31,,
1/22/1990,118.95,,
1/23/1990,117.94,,
1/24/1990,128.75,,
1/25/1990,124.33,,
1/26/1990,122.76,,
1/29/1990,124.6,,
1/30/1990,120.91,,
1/31/1990,128.22,,
2/1/1990,129.53,,
2/2/1990,132.53,,
2/5/1990,121.22,,
2/6/1990,120.3,,
2/7/1990,123.35,,
2/8/1990,124.87,,
2/9/1990,126.06,,
2/12/1990,126.99,,
2/13/1990,133.06,,
2/14/1990,131.55,,
2/15/1990,139.07,,
2/16/1990,136.61,,
2/20/1990,126.47,,
2/21/1990,129.17,,
2/22/1990,124.8,,
2/23/1990,125.82,,
2/26/1990,130.69,,
2/27/1990,131.45,,
2/28/1990,123.1,,
3/1/1990,123.96,,
3/2/1990,126.44,,
3/5/1990,124.24,,
3/6/1990,124.86,,
3/7/1990,121.08,,
3/8/1990,124.46,,
3/9/1990,125.6,,
3/12/1990,129.69,,
3/13/1990,128.07,,
3/14/1990,131.82,,
3/15/1990,133.02,,
3/16/1990,136.73,,
3/19/1990,138.69,,
3/20/1990,134.2,,
3/21/1990,132.58,,
3/22/1990,129.8,,
3/23/1990,130.76,,
3/26/1990,129.9,,
3/27/1990,135.33,,
3/28/1990,133.51,,
3/29/1990,131.2,,
3/30/1990,111.33,,
4/2/1990,126.46,,
4/3/1990,117.63,,
4/4/1990,114.13,,
4/5/1990,114.42,,
4/6/1990,114.91,,
4/9/1990,117.6,,
4/10/1990,119.09,,
4/11/1990,108.87,,
4/12/1990,121.52,,
4/16/1990,126.05,,
4/17/1990,131.24,,
4/18/1990,122.74,,
4/19/1990,120.77,,
4/20/1990,120.88,,
4/23/1990,120.03,,
4/24/1990,124.56,,
4/25/1990,127.03,,
4/26/1990,124.51,,
4/27/1990,118.84,,
4/30/1990,110.49,,
5/1/1990,111.99,,
5/2/1990,128.49,,
5/3/1990,114.27,,
5/4/1990,116.35,,
5/7/1990,117.22,,
5/8/1990,117.83,,
5/9/1990,117.27,,
5/10/1990,119.5,,
5/11/1990,119.51,,
5/14/1990,123.12,,
5/15/1990,125.1,,
5/16/1990,125.7,,
5/17/1990,121.95,,
5/18/1990,124.68,,
5/21/1990,127.35,,
5/22/1990,124.88,,
5/23/1990,118.8,,
5/24/1990,117.3,,
5/25/1990,111.93,,
5/29/1990,122.18,,
5/30/1990,119.88,,
5/31/1990,120.21,,
6/1/1990,119.33,,
6/4/1990,122.78,,
6/5/1990,121.22,,
6/6/1990,121.45,,
6/7/1990,123.99,,
6/8/1990,122.13,,
6/11/1990,132.14,,
6/12/1990,132.61,,
6/13/1990,131.51,,
6/14/1990,132.45,,
6/15/1990,138.31,,
6/18/1990,133.31,,
6/19/1990,136.21,,
6/20/1990,139.12,,
6/21/1990,142.57,,
6/22/1990,139.62,,
6/25/1990,106.8,,
6/26/1990,104.65,,
6/27/1990,106.54,,
6/28/1990,107.42,,
6/29/1990,107.31,,
7/2/1990,108.16,,
7/3/1990,107.62,,
7/5/1990,105.08,,
7/6/1990,107.27,,
7/9/1990,106.5,,
7/10/1990,105.19,,
7/11/1990,107.84,,
7/12/1990,109.71,,
7/13/1990,109.33,,
7/16/1990,108.65,,
7/17/1990,107.65,,
7/18/1990,133.75,,
7/19/1990,137.94,,
7/20/1990,109.71,,
7/23/1990,127.13,,
7/24/1990,127.61,,
7/25/1990,130.85,,
7/26/1990,131,,
7/27/1990,127.62,,
7/30/1990,132.44,,
7/31/1990,132.07,,
8/1/1990,131.01,,
8/2/1990,110.08,,
8/3/1990,119.6,,
8/6/1990,114.65,,
8/7/1990,119.09,,
8/8/1990,125.19,,
8/9/1990,128.9,,
8/10/1990,123.01,,
8/13/1990,119.34,,
8/14/1990,120.52,,
8/15/1990,120.04,,
8/16/1990,117.18,,
8/17/1990,117.36,,
8/20/1990,118.36,,
8/21/1990,114.52,,
8/22/1990,112.49,,
8/23/1990,110.92,,
8/24/1990,113.42,,
8/27/1990,117.69,,
8/28/1990,117.9,,
8/29/1990,118.63,,
8/30/1990,116.74,,
8/31/1990,119.48,,
9/4/1990,119.92,,
9/5/1990,119.88,,
9/6/1990,116.98,,
9/7/1990,117.82,,
9/10/1990,118.77,,
9/11/1990,119.16,,
9/12/1990,118.28,,
9/13/1990,116.91,,
9/14/1990,119.03,,
9/17/1990,116.8,,
9/18/1990,117.49,,
9/19/1990,116.48,,
9/20/1990,115.88,,
9/21/1990,118.22,,
9/24/1990,111.3,,
9/25/1990,115.72,,
9/26/1990,114.76,,
9/27/1990,112.85,,
9/28/1990,113.24,,
10/1/1990,116.56,,
10/2/1990,116.81,,
10/3/1990,115.6,,
10/4/1990,116.16,,
10/5/1990,117.23,,
10/8/1990,116.49,,
10/9/1990,112.8,,
10/10/1990,110.65,,
10/11/1990,109.78,,
10/12/1990,111.92,,
10/15/1990,112.35,,
10/16/1990,111.07,,
10/17/1990,111.74,,
10/18/1990,114.65,,
10/19/1990,117.56,,
10/22/1990,116.11,,
10/23/1990,115.13,,
10/24/1990,116.17,,
10/25/1990,114.75,,
10/26/1990,111.79,,
10/29/1990,112.35,,
10/30/1990,113.42,,
10/31/1990,113.97,,
11/1/1990,112.53,,
11/2/1990,115.29,,
11/5/1990,114.48,,
11/6/1990,114.47,,
11/7/1990,114.59,,
11/8/1990,114.66,,
11/9/1990,117.11,,
11/12/1990,115.57,,
11/13/1990,116.1,,
11/14/1990,117.02,,
11/15/1990,116.97,,
11/16/1990,119.97,,
11/19/1990,121.28,,
11/20/1990,118.28,,
11/21/1990,119.28,,
11/23/1990,116.37,,
11/26/1990,118.33,,
11/27/1990,119.45,,
11/28/1990,120.15,,
11/29/1990,117.71,,
11/30/1990,122.65,,
12/3/1990,122.24,,
12/4/1990,124.37,,
12/5/1990,127.38,,
12/6/1990,126.31,,
12/7/1990,124.43,,
12/10/1990,125.1,,
12/11/1990,125.98,,
12/12/1990,128.57,,
12/13/1990,122.57,,
12/14/1990,122.14,,
12/17/1990,120.45,,
12/18/1990,123.99,,
12/19/1990,126.31,,
12/20/1990,122.35,,
12/21/1990,129.61,,
12/24/1990,121.29,,
12/26/1990,127.3,,
12/27/1990,124.79,,
12/28/1990,127.59,,
12/31/1990,126.57,,
1/2/1991,121.35,,
1/3/1991,122.76,,
1/4/1991,121.95,,
1/7/1991,118.12,,
1/8/1991,116.76,,
1/9/1991,114.26,,
1/10/1991,117.28,,
1/11/1991,114.58,,
1/14/1991,112.38,,
1/15/1991,112.71,,
1/16/1991,115.85,,
1/17/1991,121.72,,
1/18/1991,125.61,,
1/21/1991,122.41,,
1/22/1991,117.94,,
1/23/1991,118.15,,
1/24/1991,121.9,,
1/25/1991,124.2,,
1/28/1991,122.91,,
1/29/1991,122.53,,
1/30/1991,127.44,,
1/31/1991,121.65,,
2/1/1991,121.25,,
2/4/1991,123.21,,
2/5/1991,123.92,,
2/6/1991,121.1,,
2/7/1991,121.24,,
2/8/1991,121.05,,
2/11/1991,121.53,,
2/12/1991,121.19,,
2/13/1991,123.69,,
2/14/1991,120.58,,
2/15/1991,118.94,,
2/19/1991,112.38,,
2/20/1991,114.96,,
2/21/1991,113.82,,
2/22/1991,114.92,,
2/25/1991,114.76,,
2/26/1991,108.57,,
2/27/1991,117.38,,
2/28/1991,116.37,,
3/1/1991,116.36,,
3/4/1991,117.93,,
3/5/1991,122.89,,
3/6/1991,119.4,,
3/7/1991,118.56,,
3/8/1991,118.51,,
3/11/1991,123.92,,
3/12/1991,125.66,,
3/13/1991,131.94,,
3/14/1991,101.79,,
3/15/1991,102.73,,
3/18/1991,103.53,,
3/19/1991,101.23,,
3/20/1991,102.81,,
3/21/1991,101.31,,
3/22/1991,103.4,,
3/25/1991,104.07,,
3/26/1991,106.65,,
3/27/1991,103.53,,
3/28/1991,105.67,,
4/1/1991,105.75,,
4/2/1991,109.35,,
4/3/1991,108.82,,
4/4/1991,109.35,,
4/5/1991,108.51,,
4/8/1991,104.12,,
4/9/1991,109.05,,
4/10/1991,109.56,,
4/11/1991,105.74,,
4/12/1991,116.64,,
4/15/1991,118.66,,
4/16/1991,122.71,,
4/17/1991,123.42,,
4/18/1991,106.57,,
4/19/1991,105.7,,
4/22/1991,105.82,,
4/23/1991,106.68,,
4/24/1991,107.09,,
4/25/1991,107.9,,
4/26/1991,108.51,,
4/29/1991,108.57,,
4/30/1991,109.06,,
5/1/1991,110.9,,
5/2/1991,111.43,,
5/3/1991,110.58,,
5/6/1991,112.86,,
5/7/1991,111.53,,
5/8/1991,113.96,,
5/9/1991,114.01,,
5/10/1991,113.66,,
5/13/1991,117.42,,
5/14/1991,115.69,,
5/15/1991,116.98,,
5/16/1991,117.07,,
5/17/1991,117.32,,
5/20/1991,116.42,,
5/21/1991,116.61,,
5/22/1991,116.29,,
5/23/1991,115.98,,
5/24/1991,116.19,,
5/28/1991,122.33,,
5/29/1991,120.96,,
5/30/1991,116.11,,
5/31/1991,117.2,,
6/3/1991,115.62,,
6/4/1991,114.51,,
6/5/1991,111.76,,
6/6/1991,112.28,,
6/7/1991,113.52,,
6/10/1991,112.37,,
6/11/1991,113.45,,
6/12/1991,115.11,,
6/13/1991,116.36,,
6/14/1991,121.08,,
6/17/1991,116.07,,
6/18/1991,116.71,,
6/19/1991,118.7,,
6/20/1991,119.72,,
6/21/1991,124.86,,
6/24/1991,115.96,,
6/25/1991,117,,
6/26/1991,116.36,,
6/27/1991,118.29,,
6/28/1991,114.98,,
7/1/1991,112.49,,
7/2/1991,112.56,,
7/3/1991,110.56,,
7/5/1991,118.18,,
7/8/1991,120.97,,
7/9/1991,113.87,,
7/10/1991,113.36,,
7/11/1991,116.53,,
7/12/1991,119.14,,
7/15/1991,122.07,,
7/16/1991,119.81,,
7/17/1991,119.25,,
7/18/1991,121.07,,
7/19/1991,123.06,,
7/22/1991,123.02,,
7/23/1991,120.08,,
7/24/1991,110.45,,
7/25/1991,111.61,,
7/26/1991,111.76,,
7/29/1991,114.3,,
7/30/1991,112.31,,
7/31/1991,111.5,,
8/1/1991,107.71,,
8/2/1991,109.76,,
8/5/1991,109.02,,
8/6/1991,108.92,,
8/7/1991,109.92,,
8/8/1991,109.62,,
8/9/1991,108.84,,
8/12/1991,109.6,,
8/13/1991,111.26,,
8/14/1991,110.7,,
8/15/1991,110.86,,
8/16/1991,112.48,,
8/19/1991,119.37,,
8/20/1991,117.23,,
8/21/1991,114.03,,
8/22/1991,110.41,,
8/23/1991,111.17,,
8/26/1991,112.74,,
8/27/1991,113.32,,
8/28/1991,114.6,,
8/29/1991,114.69,,
8/30/1991,115.36,,
9/3/1991,114.62,,
9/4/1991,114.14,,
9/5/1991,114.61,,
9/6/1991,114.5,,
9/9/1991,114.78,,
9/10/1991,114.59,,
9/11/1991,114.72,,
9/12/1991,115.24,,
9/13/1991,115.25,,
9/16/1991,109.18,,
9/17/1991,116.36,,
9/18/1991,117.85,,
9/19/1991,107.99,,
9/20/1991,120.99,,
9/23/1991,108.5,,
9/24/1991,109.78,,
9/25/1991,110.82,,
9/26/1991,108.89,,
9/27/1991,108.36,,
9/30/1991,112.13,,
10/1/1991,112.65,,
10/2/1991,111.58,,
10/3/1991,105.71,,
10/4/1991,103.93,,
10/7/1991,109.8,,
10/8/1991,111.17,,
10/9/1991,109.44,,
10/10/1991,103.82,,
10/11/1991,104.66,,
10/14/1991,107.26,,
10/15/1991,106.99,,
10/16/1991,106.17,,
10/17/1991,107.81,,
10/18/1991,110.28,,
10/21/1991,108.97,,
10/22/1991,107.68,,
10/23/1991,108.42,,
10/24/1991,107,,
10/25/1991,107.45,,
10/28/1991,107.96,,
10/29/1991,109.14,,
10/30/1991,110.2,,
10/31/1991,109.63,,
11/1/1991,110.19,,
11/4/1991,110.87,,
11/5/1991,110.11,,
11/6/1991,110.91,,
11/7/1991,110.4,,
11/8/1991,110.37,,
11/11/1991,109.45,,
11/12/1991,109.91,,
11/13/1991,109.81,,
11/14/1991,110.23,,
11/15/1991,114.77,,
11/18/1991,116.46,,
11/19/1991,119.79,,
11/20/1991,115.57,,
11/21/1991,114.38,,
11/22/1991,111.76,,
11/25/1991,115.37,,
11/26/1991,117.42,,
11/27/1991,115.38,,
11/29/1991,110.22,,
12/2/1991,115.39,,
12/3/1991,114.43,,
12/4/1991,114.97,,
12/5/1991,113.28,,
12/6/1991,115.49,,
12/9/1991,113.94,,
12/10/1991,113.16,,
12/11/1991,113.39,,
12/12/1991,115.94,,
12/13/1991,116.11,,
12/16/1991,116.96,,
12/17/1991,118.88,,
12/18/1991,119.46,,
12/19/1991,120.35,,
12/20/1991,122.39,,
12/23/1991,125.9,,
12/24/1991,127.03,,
12/26/1991,115.19,,
12/27/1991,114.23,,
12/30/1991,114.25,,
12/31/1991,113.55,,
1/2/1992,116.06,,
1/3/1992,116.28,,
1/6/1992,115.67,,
1/7/1992,116.35,,
1/8/1992,115.53,,
1/9/1992,116.48,,
1/10/1992,116.82,,
1/13/1992,118.2,,
1/14/1992,121.46,,
1/15/1992,121.98,,
1/16/1992,110.85,,
1/17/1992,109.7,,
1/20/1992,110.9,,
1/21/1992,110.2,,
1/22/1992,111.8,,
1/23/1992,109.78,,
1/24/1992,110.29,,
1/27/1992,110.34,,
1/28/1992,110.66,,
1/29/1992,110.73,,
1/30/1992,111.67,,
1/31/1992,110.93,,
2/3/1992,112.16,,
2/4/1992,112.85,,
2/5/1992,112.65,,
2/6/1992,113.77,,
2/7/1992,112.3,,
2/10/1992,113.68,,
2/11/1992,112.85,,
2/12/1992,112.02,,
2/13/1992,113.71,,
2/14/1992,112.84,,
2/18/1992,113.39,,
2/19/1992,110.76,,
2/20/1992,111.02,,
2/21/1992,114.47,,
2/24/1992,111.1,,
2/25/1992,110.69,,
2/26/1992,110.07,,
2/27/1992,112.67,,
2/28/1992,109.06,,
3/2/1992,108.33,,
3/3/1992,112.48,,
3/4/1992,106.06,,
3/5/1992,111.85,,
3/6/1992,110.92,,
3/9/1992,111.23,,
3/10/1992,112.8,,
3/11/1992,112,,
3/12/1992,112.35,,
3/13/1992,114.84,,
3/16/1992,118.57,,
3/17/1992,107.29,,
3/18/1992,107.72,,
3/19/1992,107.85,,
3/20/1992,109.36,,
3/23/1992,108.79,,
3/24/1992,106.79,,
3/25/1992,106.65,,
3/26/1992,106.61,,
3/27/1992,107.27,,
3/30/1992,109.43,,
3/31/1992,109.86,,
4/1/1992,112.56,,
4/2/1992,110.56,,
4/3/1992,111.51,,
4/6/1992,108.93,,
4/7/1992,111.24,,
4/8/1992,110.67,,
4/9/1992,115.88,,
4/10/1992,117.1,,
4/13/1992,108.36,,
4/14/1992,108.62,,
4/15/1992,111.79,,
4/16/1992,112.08,,
4/20/1992,110.88,,
4/21/1992,111.26,,
4/22/1992,109.41,,
4/23/1992,110.62,,
4/24/1992,109.72,,
4/27/1992,110.4,,
4/28/1992,110.91,,
4/29/1992,112.49,,
4/30/1992,113.24,,
5/1/1992,113.25,,
5/4/1992,114.51,,
5/5/1992,114.56,,
5/6/1992,112.81,,
5/7/1992,111.48,,
5/8/1992,113.06,,
5/11/1992,112.96,,
5/12/1992,116.52,,
5/13/1992,114.28,,
5/14/1992,112.96,,
5/15/1992,112.88,,
5/18/1992,115.72,,
5/19/1992,114.43,,
5/20/1992,114.2,,
5/21/1992,113.44,,
5/22/1992,112.23,,
5/26/1992,114.71,,
5/27/1992,110.9,,
5/28/1992,111.27,,
5/29/1992,109.47,,
6/1/1992,111.82,,
6/2/1992,110.72,,
6/3/1992,109.62,,
6/4/1992,108.96,,
6/5/1992,110.07,,
6/8/1992,109.64,,
6/9/1992,107.85,,
6/10/1992,108.58,,
6/11/1992,108.02,,
6/12/1992,108.39,,
6/15/1992,106.1,,
6/16/1992,107.85,,
6/17/1992,104.34,,
6/18/1992,105.05,,
6/19/1992,107.85,,
6/22/1992,108.18,,
6/23/1992,109.14,,
6/24/1992,108.41,,
6/25/1992,106.68,,
6/26/1992,108.28,,
6/29/1992,111.74,,
6/30/1992,111.88,,
7/1/1992,110.34,,
7/2/1992,112.05,,
7/6/1992,115.52,,
7/7/1992,109.36,,
7/8/1992,109.79,,
7/9/1992,111.12,,
7/10/1992,111.7,,
7/13/1992,111.04,,
7/14/1992,112.67,,
7/15/1992,111.15,,
7/16/1992,112.53,,
7/17/1992,112.94,,
7/20/1992,111.44,,
7/21/1992,109.78,,
7/22/1992,111.81,,
7/23/1992,111.86,,
7/24/1992,113.31,,
7/27/1992,112.7,,
7/28/1992,112.95,,
7/29/1992,111.85,,
7/30/1992,110.95,,
7/31/1992,111.55,,
8/3/1992,113.44,,
8/4/1992,114.15,,
8/5/1992,112,,
8/6/1992,112.27,,
8/7/1992,113.08,,
8/10/1992,113.97,,
8/11/1992,112.9,,
8/12/1992,114.15,,
8/13/1992,112.25,,
8/14/1992,112.78,,
8/17/1992,114.96,,
8/18/1992,110,,
8/19/1992,110.57,,
8/20/1992,111.53,,
8/21/1992,114.33,,
8/24/1992,109.49,,
8/25/1992,109.44,,
8/26/1992,111.2,,
8/27/1992,110.26,,
8/28/1992,110.99,,
8/31/1992,112.17,,
9/1/1992,111.53,,
9/2/1992,110.69,,
9/3/1992,111.54,,
9/4/1992,110.7,,
9/8/1992,110.54,,
9/9/1992,109.66,,
9/10/1992,113.57,,
9/11/1992,114,,
9/14/1992,116.34,,
9/15/1992,112.69,,
9/16/1992,111.56,,
9/17/1992,110.85,,
9/18/1992,117.2,,
9/21/1992,113.96,,
9/22/1992,113.5,,
9/23/1992,114.29,,
9/24/1992,115.88,,
9/25/1992,114.25,,
9/28/1992,116.18,,
9/29/1992,116.31,,
9/30/1992,115.16,,
10/1/1992,113.97,,
10/2/1992,111.35,,
10/5/1992,111.35,,
10/6/1992,109.52,,
10/7/1992,109.25,,
10/8/1992,112.21,,
10/9/1992,112.14,,
10/12/1992,112.4,,
10/13/1992,113.75,,
10/14/1992,114.58,,
10/15/1992,115.13,,
10/16/1992,114.66,,
10/19/1992,117.35,,
10/20/1992,115.04,,
10/21/1992,115.91,,
10/22/1992,113.56,,
10/23/1992,113.51,,
10/26/1992,115.51,,
10/27/1992,114.51,,
10/28/1992,110.24,,
10/29/1992,111.25,,
10/30/1992,110.28,,
11/2/1992,111.26,,
11/3/1992,111.62,,
11/4/1992,111.28,,
11/5/1992,112.77,,
11/6/1992,112.63,,
11/9/1992,113.39,,
11/10/1992,113.66,,
11/11/1992,114.22,,
11/12/1992,115.63,,
11/13/1992,116.21,,
11/16/1992,114.31,,
11/17/1992,113.86,,
11/18/1992,117.03,,
11/19/1992,114.15,,
11/20/1992,115.38,,
11/23/1992,110.38,,
11/24/1992,112.81,,
11/25/1992,111.69,,
11/27/1992,110.53,,
11/30/1992,112.1,,
12/1/1992,112.99,,
12/2/1992,111.64,,
12/3/1992,112.11,,
12/4/1992,112.22,,
12/7/1992,113.12,,
12/8/1992,113.33,,
12/9/1992,111.38,,
12/10/1992,114.24,,
12/11/1992,113.45,,
12/14/1992,110.77,,
12/15/1992,109.85,,
12/16/1992,109.53,,
12/17/1992,110.53,,
12/18/1992,114.84,,
12/21/1992,112.93,,
12/22/1992,113.88,,
12/23/1992,110.59,,
12/24/1992,110.24,,
12/28/1992,111.01,,
12/29/1992,110.97,,
12/30/1992,112.22,,
12/31/1992,110.83,,
1/4/1993,109.16,,
1/5/1993,111.71,,
1/6/1993,112.42,,
1/7/1993,111.94,,
1/8/1993,113.23,,
1/11/1993,111.07,,
1/12/1993,111.2,,
1/13/1993,111.93,,
1/14/1993,112.81,,
1/15/1993,115.07,,
1/18/1993,114.26,,
1/19/1993,113.25,,
1/20/1993,113.12,,
1/21/1993,115.33,,
1/22/1993,113.75,,
1/25/1993,115.47,,
1/26/1993,114.4,,
1/27/1993,114.24,,
1/28/1993,114.2,,
1/29/1993,113.9,,
2/1/1993,117.84,,
2/2/1993,115.46,,
2/3/1993,116.06,,
2/4/1993,115.81,,
2/5/1993,115.09,,
2/8/1993,117.12,,
2/9/1993,115.67,,
2/10/1993,116.62,,
2/11/1993,116.24,,
2/12/1993,116.49,,
2/16/1993,112.75,,
2/17/1993,113.97,,
2/18/1993,114.69,,
2/19/1993,116.44,,
2/22/1993,116.32,,
2/23/1993,116.2,,
2/24/1993,118.2,,
2/25/1993,115.66,,
2/26/1993,117.11,,
3/1/1993,114.16,,
3/2/1993,118.93,,
3/3/1993,125.28,,
3/4/1993,115.29,,
3/5/1993,114.74,,
3/8/1993,113.78,,
3/9/1993,115.91,,
3/10/1993,116.75,,
3/11/1993,115.2,,
3/12/1993,116.37,,
3/15/1993,114.14,,
3/16/1993,113.72,,
3/17/1993,110.61,,
3/18/1993,114.05,,
3/19/1993,111.15,,
3/22/1993,111.9,,
3/23/1993,112.81,,
3/24/1993,112.06,,
3/25/1993,112.59,,
3/26/1993,112.82,,
3/29/1993,113.22,,
3/30/1993,111.51,,
3/31/1993,110.83,,
4/1/1993,110.96,,
4/2/1993,110.6,,
4/5/1993,110.46,,
4/6/1993,110.01,,
4/7/1993,111.14,,
4/8/1993,111.88,,
4/12/1993,112.55,,
4/13/1993,113.08,,
4/14/1993,112.44,,
4/15/1993,112.47,,
4/16/1993,112.9,,
4/19/1993,110.83,,
4/20/1993,113.16,,
4/21/1993,111.54,,
4/22/1993,110.19,,
4/23/1993,109.8,,
4/26/1993,110.67,,
4/27/1993,113.41,,
4/28/1993,112.18,,
4/29/1993,114.65,,
4/30/1993,112.33,,
5/3/1993,112.11,,
5/4/1993,109.97,,
5/5/1993,111.1,,
5/6/1993,111.68,,
5/7/1993,113.32,,
5/10/1993,112.99,,
5/11/1993,112.76,,
5/12/1993,114.83,,
5/13/1993,112.94,,
5/14/1993,116.03,,
5/17/1993,115.07,,
5/18/1993,115.42,,
5/19/1993,117.58,,
5/20/1993,120.27,,
5/21/1993,118.02,,
5/24/1993,117.76,,
5/25/1993,118.56,,
5/26/1993,117.1,,
5/27/1993,115.06,,
5/28/1993,122.04,,
6/1/1993,120.77,,
6/2/1993,115.38,,
6/3/1993,114.62,,
6/4/1993,114.59,,
6/7/1993,111.22,,
6/8/1993,119.48,,
6/9/1993,111.47,,
6/10/1993,121.28,,
6/11/1993,113.32,,
6/14/1993,111.84,,
6/15/1993,110.13,,
6/16/1993,111.89,,
6/17/1993,112.34,,
6/18/1993,111.05,,
6/21/1993,113.83,,
6/22/1993,109.13,,
6/23/1993,112.13,,
6/24/1993,115.26,,
6/25/1993,111.53,,
6/28/1993,112.52,,
6/29/1993,110.07,,
6/30/1993,110.55,,
7/1/1993,109.14,,
7/2/1993,108.63,,
7/6/1993,108.43,,
7/7/1993,109.46,,
7/8/1993,110.47,,
7/9/1993,111.3,,
7/12/1993,110.25,,
7/13/1993,110.07,,
7/14/1993,110.44,,
7/15/1993,111.69,,
7/16/1993,112.45,,
7/19/1993,111.27,,
7/20/1993,110.16,,
7/21/1993,111.12,,
7/22/1993,110.22,,
7/23/1993,113.03,,
7/26/1993,112.1,,
7/27/1993,111.49,,
7/28/1993,111.15,,
7/29/1993,110.87,,
7/30/1993,112.89,,
8/2/1993,111.93,,
8/3/1993,110.98,,
8/4/1993,110.74,,
8/5/1993,110.05,,
8/6/1993,113.24,,
8/9/1993,111.59,,
8/10/1993,111.35,,
8/11/1993,112.07,,
8/12/1993,113.49,,
8/13/1993,116.73,,
8/16/1993,111.14,,
8/17/1993,113.88,,
8/18/1993,113.08,,
8/19/1993,113.81,,
8/20/1993,115.05,,
8/23/1993,114.24,,
8/24/1993,115.17,,
8/25/1993,116.05,,
8/26/1993,112.85,,
8/27/1993,114.5,,
8/30/1993,115.29,,
8/31/1993,114.28,,
9/1/1993,116.1,,
9/2/1993,115.01,,
9/3/1993,115.82,,
9/7/1993,114.1,,
9/8/1993,116.16,,
9/9/1993,116.02,,
9/10/1993,115.9,,
9/13/1993,113.78,,
9/14/1993,117.39,,
9/15/1993,119.11,,
9/16/1993,118.46,,
9/17/1993,118.4,,
9/20/1993,117.62,,
9/21/1993,118.14,,
9/22/1993,116.46,,
9/23/1993,120.39,,
9/24/1993,118.26,,
9/27/1993,119.73,,
9/28/1993,115.58,,
9/29/1993,115.4,,
9/30/1993,114.97,,
10/1/1993,117.13,,
10/4/1993,117.69,,
10/5/1993,116.99,,
10/6/1993,116.16,,
10/7/1993,116.09,,
10/8/1993,116.57,,
10/11/1993,116.26,,
10/12/1993,118.24,,
10/13/1993,117.96,,
10/14/1993,119.85,,
10/15/1993,114.12,,
10/18/1993,113.5,,
10/19/1993,112.92,,
10/20/1993,113.59,,
10/21/1993,113.54,,
10/22/1993,113.02,,
10/25/1993,115.39,,
10/26/1993,115.21,,
10/27/1993,114.92,,
10/28/1993,115.07,,
10/29/1993,113.73,,
11/1/1993,114.54,,
11/2/1993,114.18,,
11/3/1993,113.69,,
11/4/1993,114.64,,
11/5/1993,116.07,,
11/8/1993,115.73,,
11/9/1993,113.94,,
11/10/1993,115.82,,
11/11/1993,116.2,,
11/12/1993,116.13,,
11/15/1993,117.5,,
11/16/1993,121.47,,
11/17/1993,117.05,,
11/18/1993,117.78,,
11/19/1993,116.81,,
11/22/1993,117.46,,
11/23/1993,118.86,,
11/24/1993,119.16,,
11/26/1993,120.85,,
11/29/1993,117.24,,
11/30/1993,118.45,,
12/1/1993,119.17,,
12/2/1993,120.71,,
12/3/1993,121.48,,
12/6/1993,117.29,,
12/7/1993,117.35,,
12/8/1993,115.23,,
12/9/1993,115.47,,
12/10/1993,117.04,,
12/13/1993,121.06,,
12/14/1993,115.57,,
12/15/1993,116.08,,
12/16/1993,116.75,,
12/17/1993,119.28,,
12/20/1993,115.69,,
12/21/1993,118.79,,
12/22/1993,117.1,,
12/23/1993,113.43,,
12/27/1993,114.07,,
12/28/1993,115.78,,
12/29/1993,113.11,,
12/30/1993,114.26,,
12/31/1993,114.16,,
1/3/1994,115.89,,
1/4/1994,118.42,,
1/5/1994,117.12,,
1/6/1994,116.08,,
1/7/1994,116.67,,
1/10/1994,118.5,,
1/11/1994,120.53,,
1/12/1994,119.17,,
1/13/1994,119.43,,
1/14/1994,121.85,,
1/17/1994,119.41,,
1/18/1994,120.25,,
1/19/1994,115.53,,
1/20/1994,114.37,,
1/21/1994,114.36,,
1/24/1994,117.47,,
1/25/1994,116.21,,
1/26/1994,117.69,,
1/27/1994,116.28,,
1/28/1994,115.42,,
1/31/1994,115.44,,
2/1/1994,117.18,,
2/2/1994,115.96,,
2/3/1994,117.56,,
2/4/1994,117.87,,
2/7/1994,120.2,,
2/8/1994,119.01,,
2/9/1994,117.16,,
2/10/1994,115.16,,
2/11/1994,119.63,,
2/14/1994,116.59,,
2/15/1994,116.86,,
2/16/1994,117,,
2/17/1994,116.52,,
2/18/1994,117.91,,
2/22/1994,119.08,,
2/23/1994,119.1,,
2/24/1994,118.47,,
2/25/1994,119.59,,
2/28/1994,116.35,,
3/1/1994,117.71,,
3/2/1994,119.38,,
3/3/1994,117.32,,
3/4/1994,118.07,,
3/7/1994,119.64,,
3/8/1994,120.78,,
3/9/1994,114.55,,
3/10/1994,119.78,,
3/11/1994,123.36,,
3/14/1994,115.41,,
3/15/1994,114.54,,
3/16/1994,117.92,,
3/17/1994,118.85,,
3/18/1994,118.11,,
3/21/1994,117.4,,
3/22/1994,118.62,,
3/23/1994,117.86,,
3/24/1994,116.28,,
3/25/1994,114.57,,
3/28/1994,118.38,,
3/29/1994,113.52,,
3/30/1994,114.07,,
3/31/1994,123,,
4/4/1994,121.03,,
